ServiceID,ServiceNameAr,ServiceNameEn,EntityAr,EntityEn,EntityID,EntityDepartmentAr,EntityDepartmentEn,Beneficiary,MainService,DescriptionAr,DescriptionEn,SpecialConditionsAr,SpecialConditionsEn,RequiredDocumentsAr,RequiredDocumentsEn,FeesAr,FeesEn,PaymentMethod,AvgTimeTakenAr,AvgTimeTakenEn,WorkingTimeAr,WorkingTimeEn,Channels,InputChannelOthers,CustomerCarePhone,Website,ProcessStepsAr,ProcessStepsEn,NumSteps,AudienceVisitCount,ServiceURL
100279,إلغاء تصاريح مزاولة العمل (المنشآت),Cancellation Of Work Permit Establishments,وزارة العمل,Ministry of Labour,124,,,من الحكومة إلى قطاع الأعمال(G2B),خدمات القوى العاملة الغير عمانية > إلغاء تصاريح مزاولة العمل (المنشآت),"تتيح خدمة "" إلغاء تصريح مزاولة العمل"" لأصحاب العمل (المنشآت) إلغاء تصاريح مزاولة العمل للقوى العاملة غير العمانية ، سواء كان ذلك بسبب نهاية الخدمة أو لأي سبب آخر.","This service allows employers (establishments) to cancel work permits for non-Omani workers, whether due to termination of employment or other reasons.",,,إذا كان سبب الإلغاء أحد ما يلي: - تغيير تأشيرة العامل إلى تأشيرة الإقامة العائلية - تغيير تأشيرة العامل إلى تأشيرة الرحلات المتعددة (أصحاب العقارات) - تغيير تأشيرة العامل إلى تأشيرة زوجة مواطن - نقل العامل للعمل في القطاع الحكومي - تغيير تأشيرة العامل إلى تأشيرة دراسية بعد ذلك ، يجب تقديم إثبات لإلغاء التأشيرة صادر عن شرطة عمان السلطانية ، من أجل الانتهاء من عملية الإلغاء.,Civil ID ; Passport ; Work permit to be cancelled ; Official cancellation confirmation from Royal Oman Police (if applicable per reason),لا يوجد,,الكتروني,الخدمة ذاتية,,,,بوابة الخدمات الإلكترونية - الموقع الإلكتروني مكاتب سند,,+968 80077000,www.mol.gov.om,,,0,,https://www.mol.gov.om/ManpowerAllEServices/Details/Cancellation-of-work-permit-establishments-279
100280,نقل خدمات القوى العاملة غير العمانية (المنشآت),Work Permit Transfer Establishments,وزارة العمل,Ministry of Labour,124,,,من الحكومة الى الأفراد(G2C),خدمات القوى العاملة الغير عمانية > نقل خدمات القوى العاملة غير العمانية (المنشآت),تتيح خدمة نقل خدمات القوى العاملة غير العمانية لأصاحب العمل (المنشآت) نقل خدمات العامل إلى صاحب عمل آخر.,This service allows employers (establishments) to transfer the work permit of a non-Omani worker from one employer to another.,,,البطاقة المدنية لصاحب العمل أو الجواز السفر ; عقد العمل الأصلي للعامل ; شهادة إخلاء طرف من صاحب العمل السابق ; جواز سفر العامل ; رقم تصريح العمل الحالي,Employer's Civil ID or passport ; Worker's original employment contract ; No-objection certificate (NOC) or release letter from previous employer ; Worker's passport ; Current work permit number,رسوم نقل الخدمات 5 ر.ع .,,الكتروني,خدمة ذاتية,,,,بوابة الخدمات الإلكترونية - الموقع الإلكتروني مكاتب سند,,+968 80077000,www.mol.gov.om,[1] الدخول على الخدمة من قبل أصحاب العمل (أحد المفوضين بالتوقيع أو ممثل المنشأة من خلال البطاقة المدنية أو بطاقة الهاتف الداعمة لنظام التصديق الالكتروني - PKI . || [2] من صفحة قائمة طلبات تصريح العمل، يبدأ صاحب العمل الجديد في تقديم طلب نقل خدمات القوى العاملة غير العمانية. || [3] كجزء من عملية تقديم الطلب، يجب على صاحب العمل الجديد تقديم البيانات التالية: الرقم المدني مع تاريخ الميلاد للعامل الذي سيتم نقل خدماته وتصريح العمل الذي سيتم استخدامه للعامل المراد نقل خدماته. || [4] بمجرد تقديم طلب نقل خدمات القوى العاملة غير العمانية، يتم تحويل الطلب لصاحب العمل الحالي للموافقة أو الرفض. || [5] يقوم صاحب العمل الحالي بالدخول على الخدمة من خلال البطاقة المدنية أو بطاقة الهاتف الداعمة لنظام التصديق الالكتروني - PKI. || [6] يمكن لصاحب العمل الحالي الإطلاع على طلب نقل الخدمات المراد الموافقة عليه. || [7] كجزء من عملية الموافقة، سيقوم صاحب العمل الحالي بدفع أي رسوم وغرامات مستحقة . || [8] بعد الموافقة، يقوم صاحب العمل الجديد بالدخول على الخدمة، ودفع رسوم النقل. || [9] بعد إتمام عملية الدفع من قبل صاحب العمل الجديد ، يتم انتظار تأكيد طلب نقل الخدمات من شرطة عمان السلطانية (تلقائي). || [10] بمجرد استلام التأكيد، يتم نقل خدمات العامل إلى صاحب العمل الجديد.,,10,,https://www.mol.gov.om/ManpowerAllEServices/Details/Work-Permit-Transfer-establishments-280
100281,تعديل بيانات القوى العاملة غير العمانية (المنشآت),Work Permit Amendment Establishments,وزارة العمل,Ministry of Labour,124,,,من الحكومة إلى قطاع الأعمال(G2B),خدمات القوى العاملة الغير عمانية > تعديل بيانات القوى العاملة غير العمانية (المنشآت),"تتيح خدمة "" تعديل بيانات القوى العاملة غير العمانية "" لأصحاب العمل (المنشآت) تعديل بيانات القوى العاملة التي تعمل بالمنشأة.",This service allows employers (establishments) to amend the personal and employment details of their non-Omani workers.,,,البطاقة المدنية للمؤسسة أو السجل التجاري ; جواز سفر العامل غير العماني ; رقم تصريح العمل الحالي ; إثبات التعيين أو عقد العمل,Civil ID or commercial registration of the establishment ; Passport of the non-Omani worker ; Current work permit number ; Employment confirmation or employment contract,رسوم تعديل البيانات 5 ر.ع .,,الكتروني,خدمة ذاتية,,,,بوابة الخدمات الإلكترونية - الموقع الإلكتروني مكاتب سند,,+968 80077000,www.mol.gov.om,[1] الدخول على الخدمة من قبل أصحاب العمل (المفوض بالتوقيع أو ممثل المنشأة) من خلال البطاقة المدنية أو بطاقة الهاتف الداعمة لنظام التصديق الالكتروني - PKI || [2] من صفحة قائمة تصاريح العمل، يختار صاحب العمل تصريح العمل المراد تعديل بياناته. || [3] يقوم صاحب العمل بإجراء التعديلات المطلوبة. ويسمح لصاحب العمل تعديل المهنة ،الفرع ، النشاط ، بيانات العقد، والأجر والعلاوات. || [4] عند طلب تعديل المهنة أو النشاط للعامل، سيتم التحقق من التعمين. || [5] بعد الموافقة، يقوم صاحب العمل بدفع رسوم خدمة التعديل.,,5,,https://www.mol.gov.om/ManpowerAllEServices/Details/Work-Permit-Amendment-establishments-281
100282,تجديد بيانات القوى العاملة غير العُمانية (المنشآت),Work Permit Renewal Establishments,وزارة العمل,Ministry of Labour,124,,,من الحكومة إلى قطاع الأعمال(G2B),خدمات القوى العاملة الغير عمانية > تجديد بيانات القوى العاملة غير العُمانية (المنشآت),"تتيح خدمة "" تجديد بيانات القوى العاملة غير العمانية "" لأصحاب العمل (المنشآت)، تجديد تصاريح العمال التي انتهت أو شارفت على الانتهاء.",This service allows employers (establishments) to renew work permits for non-Omani workers whose permits have expired or are about to expire.,,,البطاقة المدنية لصاحب المنشأة أو الجواز السفر ; تصريح العمل المنتهي أو شبه المنتهي ; سجل تجاري مُحدَّث ; عقد عمل ساري المفعول ; إثبات دفع الرسوم الحكومية,Civil ID or passport of the establishment owner ; expiring or expired work permit ; updated commercial registration ; valid employment contract ; proof of government fee payment,تحديد رسوم تجديد تصريح العمل يعتمد على مدة التصريح ونوع ومستوى المهن,,الكتروني,الخدمة ذاتية,,,,بوابة الخدمات الإلكترونية - الموقع الإلكتروني مكاتب سند,,+968 80077000,www.mol.gov.om,[1] الدخول على الخدمة من خلال بطاقة المدنية أو بطاقة الهاتف الداعمة لـنظام التصديق الالكتروني - PKI . || [2] تحديد العامل المراد تجديد بياناته،ثم البدء بطلب التجديد. || [3] سيتم تجديد تصريح العمل مباشرة بعد ارسال الطلب.,,3,,https://www.mol.gov.om/ManpowerAllEServices/Details/Work-Permit-Renewal-establishments-282
100283,تسجيل بيانات العامل (المنشآت),Work Permit Issuance Establishments,وزارة العمل,Ministry of Labour,124,,,من الحكومة إلى قطاع الأعمال(G2B),خدمات القوى العاملة الغير عمانية > تسجيل بيانات العامل (المنشآت),"تتيح خدمة "" تسجيل بيانات العامل"" لأصحاب العمل (المنشآت) تسجيل بيانات العمال بعد وصولهم.",This service allows employers (establishments) to register worker data after the worker's arrival in Oman.,,,البطاقة المدنية للمؤسسة أو السجل التجاري ; جواز سفر العامل ; عقد العمل المعتمد ; شهادة خلو من الأمراض الصادرة من مركز صحي معتمد,Civil ID or commercial registration of the establishment ; Worker's passport ; Approved employment contract ; Medical fitness certificate issued by an approved health center,لا توجد,,الكتروني,الخدمة ذاتية,,,,بوابة الخدمات الإلكترونية - الموقع الإلكتروني مكاتب سند,,+968 80077000,www.mol.gov.om,[1] الدخول على الخدمة من قبل المفوض بالتوقيع أو ممثل المنشأة من خلال البطاقة المدنية أو بطاقة الهاتف الداعمة لنظام التصديق الالكتروني - PKI . || [2] تعبئة البيانات المطلوبة في طلب تسجيل بيانات العامل (بما في ذلك على سبيل المثال لا الحصر: الأجور والعلاوات للعامل، مدة العقد، رقم الهاتف للعامل ، المؤهل العملي وما إلى ذلك). || [3] سيتم إصدار تصريح العمل مباشرة بعد تقديم طلب تسجيل بيانات العامل.,,3,,https://www.mol.gov.om/ManpowerAllEServices/Details/Work-Permit-Issuance-establishments-283
100284,إصدار تصاريح مزاولة العمل التجاري (المنشآت),Commercial Work Permit Establishments,وزارة العمل,Ministry of Labour,124,,,من الحكومة إلى قطاع الأعمال(G2B),خدمات القوى العاملة الغير عمانية > إصدار تصاريح مزاولة العمل التجاري (المنشآت),"تسمح خدمة ""إصدار تصاريح مزاولة العمل التجاري"" لأصحاب العمل تقديم طلب الحصول على تصاريح العمل للقوى العاملة والمستثمرين، كما تسمح ب: - طلب تصاريح عمل بدل مغادر - طلب تصاريح عمل المغادرة المبكرة - تعديل تصاريح العمل - رفع الوثائق المطلوبة - دفع رسوم تصاريح العمل الكترونيا مع العلم: يتم التحقق من بيانات مقدم الطلب بشكل الي من خلال الرقم المدني وذلك بحكم الربط مع الإدارة العامة للأحوال المدنية،كذلك يتم التحقق من بيانات السجل التجاري اليا من نظام وزارة التجارة والصناعة دون الحاجة إلى إرفاق مستندات السجل عند تقديم الطلب.","The Commercial Work Permit (Establishments) service enables employers to apply for work permits for non-Omani workers and investors, including replacement permits for those who have left Oman, early exit permits, and permit amendments. It also allows uploading required documents and paying permit fees electronically.",,,الاطلاع على دليل الخدمات للتعرف على المستندات المتعلقة بالأنشطة الاقتصادية و المهن المراد التصريح لها منها: - الترخيص البلدي و عقود الإيجار - ترفق من خلال إدارة وثائق المنشأة (المنشآت) - الوثائق المطلوبة حسب نوع النشاط والمهن المراد التصريح فيها ، وتٌحدد أثناء عملية تقديم الطلب في خطوة الوثائق مثل المؤهلات العلمية. - موافقات جهات الاختصاص للمهن الاختصاصية في الأنشطة الصحية و التعليمية و غيرها.,Civil ID ; Valid Commercial Registration ; Municipal License ; Lease Agreement ; Qualification Certificates (as applicable to the activity and profession),وفق القرار الوزاري (340/2016 ) وتعديلاته و تحتسب رسوم تراخيص استقدام قوى عاملة غير عمانية و تسجيل بيانات العامل حسب فئات المهن ومدة الترخيص : الرسم حسب فئات المهن: - فئات المهن الأولى : الرسم301 - فئات المهن الثانية : الرسم 251 - فئات المهن الثالثة : الرسم 201 يمكن الاطلاع على ملف تصنيف المهن في منشآت القطاع الخاص على الموقع الالكتروني للوزراة.,,الكتروني,تتفاوت مدة معالجة و اعتماد الطلبات المقدمة من أسبوع الى أسبوعين بناء على الطلب وما يتطلبه من إجراءات مثل تحليل التعمين بالنسبة للمنشآت غيرالمحققة لنسبة التعمين ، و استيفاء الاشتراطات الأخرى و مراجعة الوثائق ، و الأنشطة التي تتطلب زيارة تفتيشية قبل التصريح لها .,,,,بوابة الخدمات الإلكترونية - الموقع الإلكتروني مكاتب سند,,+968 80077000,www.mol.gov.om,[1] الدخول على بوابة الخدمات الإلكترونية لأصحاب العمل واختيار خدمة إصدار تصاريح العمل التجارية وذلك باستخدام قاريء البطاقة الشخصية أو الهاتف النقال المدعمة بخاصية التصديق الإلكتروني. || [2] تعبئة البيانات المطلوبة لاستقدام قوى عاملة غير عمانية وتتضمن مكتب العمل النشاط مكان مزاولة العمل - عدد القوى العاملة والمهنة والبيانات الشخصية للقوى العاملة (في حالة كانت المهن اختصاصية). || [3] رفع نسخ من الوثائق المطلوبة. || [4] سيقوم موظف الوزارة بمراجعة الطلب و اتخاذ القرار بشأنه سواء قبول أو رفض أو طلب تحديث للطلب. || [5] سيقوم النظام بإرسال إشعار عبر الرسائل النصية القصيرة والبريد الالكتروني مقدم الطلب حسب حالة الطلب. || [6] بعد اعتماد الطلب ، يجب على مقدم الطلب دفع الرسوم إلكترونياً. || [7] يمكن لمقدم الطلب طباعة الموافقة المبدئية لتصريح العمل والتوجه إلى شرطة عمان السلطانية لاستكمال إجراءات إصدار التأشيرة.,,7,,https://www.mol.gov.om/ManpowerAllEServices/Details/Commercial-Work-Permit-establishments-284
100285,إلغاء تصاريح مزاولة العمل (الأفراد),Cancellation Of Work Permit Individuals,وزارة العمل,Ministry of Labour,124,,,"من الحكومة إلى قطاع الأعمال(G2B),من الحكومة الى الأفراد(G2C)",خدمات المواطنين > إلغاء تصاريح مزاولة العمل (الأفراد),"تتيح خدمة "" إلغاء تصريح مزاولة العمل"" لأصحاب العمل (الأفراد) إلغاء تصاريح مزاولة العمل للقوى العاملة غير العمانية ، سواء كان ذلك بسبب نهاية الخدمة أو لأي سبب آخر.","This service allows individual employers to cancel work permits for non-Omani workers, whether due to termination of employment or other reasons.",,,إذا كان سبب الإلغاء أحد ما يلي: - تغيير تأشيرة العامل إلى تأشيرة الإقامة العائلية - تغيير تأشيرة العامل إلى تأشيرة الرحلات المتعددة (أصحاب العقارات) - تغيير تأشيرة العامل إلى تأشيرة زوجة مواطن - نقل العامل للعمل في القطاع الحكومي - تغيير تأشيرة العامل إلى تأشيرة دراسية بعد ذلك ، يجب تقديم إثبات لإلغاء التأشيرة صادر عن شرطة عمان السلطانية ، من أجل الانتهاء من عملية الإلغاء.,"Civil ID ; Passport of the worker ; Valid reason for cancellation (e.g., family residence visa, multiple-entry visa, spouse visa, government sector transfer, or student visa) ; Official cancellation confirmation from Royal Oman Police",لا يوجد,,الكتروني,الخدمة ذاتية,,,,بوابة الخدمات الإلكترونية - الموقع الإلكتروني مكاتب سند,,+968 80077000,www.mol.gov.om,"[1] الدخول على الخدمة من قبل أصحاب العمل الأفراد من خلال البطاقة المدنية أو بطاقة الهاتف الداعمة لـنظام التصديق الالكتروني - PKI. || [2] من صفحة قائمة تصاريح العمل المدرجة ، يختار صاحب العمل العامل المراد الغاء تصريح مزاولة العمل له . || [3] يختار السبب المناسب للإلغاء. || [4] في حالة وجود أي رسوم وغرامات ، سيتم تحصيل هذه الرسوم والغرامات بعد تقديم طلب إلغاء تصريح مزاولة العمل. || [5] بمجرد تحصيل الرسوم (إن وجدت) ، حسب سبب الإلغاء ، يمكن للطلب: - أن يتم الانتهاء من تقديم الطلب تلقائيًا، مما يؤدي إلى إلغاء تصريح العمل (إذا كان سبب الإلغاء هو ""وفاة العامل"" أو ""الحصول على الجنسية العمانية""). - انتظار تقديم دليل على تغيير التأشيرة (إذا كان سبب الإلغاء هو من نوع تغيير التأشيرة). - انتظار تأكيد المغادرة من شرطة عمان السلطانية (إذا كان سبب الإلغاء هو ""نهاية الخدمة"" أو ""فشل الفحص الطبي""). - في حالة نهاية الخدمة أو وجود فشل الفحص الطبي، سيتم إلغاء تصريح العمل تلقائيًا عندما يقوم العامل بإنهاء إجراءات المغادرة. - بالنسبة لتغييرات التأشيرة ، يحدث الإلغاء بمجرد تقييم إثبات تغيير التأشيرة على أنه صحيح.",,5,,https://www.mol.gov.om/ManpowerAllEServices/Details/Cancellation-of-work-permit-individuals-285
100286,نقل خدمات القوى العاملة غير العمانية (الأفراد),Work Permit Transfer Individuals,وزارة العمل,Ministry of Labour,124,,,من الحكومة الى الأفراد(G2C),خدمات المواطنين > نقل خدمات القوى العاملة غير العمانية (الأفراد),"تتيح خدمة ""نقل خدمات القوى العاملة غير العمانية"" لأصاحب العمل (الأفراد) نقل خدمات العامل إلى صاحب عمل آخر.",This service allows individual employers to transfer the work permit of a non-Omani worker to another employer.,,,البطاقة المدنية لصاحب العمل (الفريق) ; جواز سفر العامل غير العماني ; رخصة العمل الحالية للعامل ; موافقة خطية من العامل على النقل,Civil ID of the individual employer ; Passport of the non-Omani worker ; Current work permit of the worker ; Written consent from the worker for the transfer,رسوم نقل الخدمات 5 ر.ع .,,الكتروني,خدمة ذاتية,,,,بوابة الخدمات الإلكترونية - الموقع الإلكتروني مكاتب سند,,+968 80077000,www.mol.gov.om,[1] الدخول على الخدمة من قبل أصحاب العمل (الأفراد) من خلال البطاقة المدنية أو بطاقة الهاتف الداعمة لنظام التصديق الالكتروني - PKI . || [2] من صفحة قائمة طلبات تصريح العمل، يبدأ صاحب العمل الجديد في تقديم طلب نقل خدمات القوى العاملة غير العمانية. || [3] كجزء من عملية تقديم الطلب، يجب على صاحب العمل الجديد تقديم البيانات التالية: الرقم المدني مع تاريخ الميلاد للعامل الذي سيتم نقل خدماته وتصريح العمل الذي سيتم استخدامه للعامل المراد نقل خدماته. || [4] بمجرد تقديم طلب نقل خدمات القوى العاملة غير العمانية، يتم تحويل الطلب لصاحب العمل الحالي للموافقة أو الرفض. || [5] يقوم صاحب العمل الحالي بالدخول على الخدمة من خلال البطاقة المدنية أو بطاقة الهاتف الداعمة لنظام التصديق الالكتروني - PKI. || [6] يمكن لصاحب العمل الحالي الإطلاع على طلب نقل الخدمات المراد الموافقة عليه. || [7] كجزء من عملية الموافقة، سيقوم صاحب العمل الحالي بدفع أي رسوم وغرامات مستحقة . || [8] بعد الموافقة، يقوم صاحب العمل الجديد بالدخول على الخدمة، ودفع رسوم النقل. || [9] بعد إتمام عملية الدفع من قبل صاحب العمل الجديد ، يتم انتظار تأكيد طلب نقل الخدمات من شرطة عمان السلطانية (تلقائي). || [10] بمجرد استلام التأكيد، يتم نقل خدمات العامل إلى صاحب العمل الجديد.,,10,,https://www.mol.gov.om/ManpowerAllEServices/Details/Work-Permit-Transfer-Individuals-286
100287,تعديل بيانات القوى العاملة غير العمانية (الافراد),Work Permit Amendment Individuals,وزارة العمل,Ministry of Labour,124,,,"من الحكومة إلى قطاع الأعمال(G2B),من الحكومة الى الأفراد(G2C)",خدمات المواطنين > تعديل بيانات القوى العاملة غير العمانية (الافراد),"تُتيح خدمة "" تعديل بيانات القوى العاملة غير العمانية "" لأصحاب العمل (الأفراد) تعديل بيانات القوى العاملة غير العمانية عمال المنازل ومن في حكمهم العاملين لديهم ويشمل التعديل في المهنة و الموقع الجغرافي.","This service allows individual employers to amend the details of non-Omani domestic workers and similar categories employed by them, including changes to profession and geographical location.",,,لتعديل المهنة ، يرجى الاطلاع على دليل الخدمات للأفراد,"Civil ID ; Passport of the non-Omani worker ; Valid employment contract ; Proof of new profession or location (e.g., updated job offer or residence certificate)",رسوم تعديل المهنة 5 ر.ع.,,الكتروني,خدمة ذاتية,,,,بوابة الخدمات الإلكترونية - الموقع الإلكتروني مكاتب سند,,+968 80077000,www.mol.gov.om,[1] الدخول على الخدمة من قبل أصحاب العمل (الأفراد) من خلال البطاقة المدنية أو بطاقة الهاتف الداعمة لنظام التصديق الإلكتروني. || [2] يختار صاحب العمل تصريح العمل المراد تعديل بياناته من صفحة سجل تصاريح مزاولة العمل. || [3] يقوم صاحب العمل بإجراء التعديلات المطلوبة سواء في المهنة أو الموقع الجغرافي و إرفاق المستندات المطلوبة و ثم تقديم الطلب. || [4] بعد الموافقة، يقوم صاحب العمل بدفع رسوم خدمة التعديل. || [5] بعد دفع الرسوم ، سيسري التعديل في تصريح العمل للعامل في النظام.,,5,,https://www.mol.gov.om/ManpowerAllEServices/Details/Work-Permit-Amendment-individuals-287
100288,تجديد بيانات القوى العاملة غير العُمانية (الأفراد),Work Permit Renewal Individuals,وزارة العمل,Ministry of Labour,124,,,"من الحكومة إلى قطاع الأعمال(G2B),من الحكومة الى الأفراد(G2C)",خدمات المواطنين > تجديد بيانات القوى العاملة غير العُمانية (الأفراد),"تتيح خدمة "" تجديد بيانات القوى العاملة غير العمانية "" لأصحاب العمل (الأفراد)، تجديد تصاريح العمل التي انتهت أو شارفت على الانتهاء.",This service allows individual employers to renew expiring or expired work permits for non-Omani workers.,,,البطاقة المدنية لصاحب العمل ; جواز سفر العامل غير العماني ; تصريح العمل السابق ; عقد العمل المعتمد,Civil ID of the employer ; Passport of the non-Omani worker ; Previous work permit ; Approved employment contract,-رسوم تجديد بيانات عمال المنازل (1-3) هي 101 ر.ع . -رسوم تجديد بيانات عمال المنازل (4 فأكثر) هي 141ر.ع . -رسوم تجديد بيانات عمال المزارع ومربي الابل (1-3 ) هي 141ر.ع . -رسوم تجديد بيانات عمال المزارع ومربي الابل (4 فأكثر) هي 241 ر.ع .,,الكتروني,الخدمة ذاتية,,,,بوابة الخدمات الإلكترونية - الموقع الإلكتروني مكاتب سند,,+968 80077000,www.mol.gov.om,[1] الدخول على الخدمة من خلال بطاقة المدنية أو بطاقة الهاتف الداعمة لـنظام التصديق الالكتروني - PKI . || [2] تحديد العامل المراد تجديد بياناته،ثم البدء بطلب التجديد. || [3] سيتم تجديد تصريح العمل مباشرة بعد ارسال الطلب.,,3,,https://www.mol.gov.om/ManpowerAllEServices/Details/Work-Permit-Renewal-individuals-288
100289,تسجيل بيانات العامل (الأفراد),Work Permit Issuance Individual,وزارة العمل,Ministry of Labour,124,,,"من الحكومة إلى قطاع الأعمال(G2B),من الحكومة الى الأفراد(G2C)",خدمات المواطنين > تسجيل بيانات العامل (الأفراد),"تتيح خدمة "" تسجيل بيانات العامل"" لأصحاب العمل (الأفراد) تسجيل بيانات العمال بعد وصولهم.",This service allows individual employers to register worker details after the worker's arrival in Oman.,,,البطاقة المدنية لصاحب العمل ; جواز سفر العامل ; عقد العمل ; شهادة خلو من الأمراض ; تصريح الإقامة للعامل,Civil ID of the employer ; Worker's passport ; Employment contract ; Medical fitness certificate ; Worker's residence permit,لا يوجد,,الكتروني,الخدمة ذاتية,,,,بوابة الخدمات الإلكترونية - الموقع الإلكتروني مكاتب سند,,+968 80077000,www.mol.gov.om,[2] تعبئة البيانات المطلوبة في طلب تسجيل بيانات العامل (بما في ذلك على سبيل المثال لا الحصر: مكتب العمل حيث يجب إعتماد الطلب، الأجور والعلاوات للعامل، مدة العقد، رقم الهاتف للعامل ، المؤهل العملي وما إلى ذلك). || [3] سيتم إصدار تصريح العمل مباشرة بعد تقديم طلب تسجيل بيانات العامل.,,2,,https://www.mol.gov.om/ManpowerAllEServices/Details/Work-Permit-Issuance-individual-289
100290,إصدار تصاريح مزاولة العمل الخاصة (الأفراد),Private Work Permit Individuals,وزارة العمل,Ministry of Labour,124,,,من الحكومة الى الأفراد(G2C),خدمات المواطنين > إصدار تصاريح مزاولة العمل الخاصة (الأفراد),"تمكن خدمة ""تصاريح العمل الخاصة"" مستخدمي النظام من تقديم طلبات الحصول على تصاريح العمل لعمال المنازل ومن في حكمهم.",The Private Work Permit (Individuals) service enables system users to apply for work permits for domestic workers and similar categories.,,,الاطلاع على دليل الخدمات للتعرف على المستندات المتعلقة بمقدم الطلب و المهنة المراد التصريح لها مثل: - شهادة الراتب - كشف البنك - إثبـات ملكيـة المنـزل - إثبات ملكيــة المزرعــة أو الحيــازة الزراعيــة . - ملكية العقار ( الوحدة السكنية ).,"Civil ID ; Passport ; Salary certificate ; Bank statement ; Proof of property ownership (residential unit, farm, or agricultural holding)",الاطلاع على دليل الخدمات حول رسوم تراخيص استقدام قوى عاملة غير عمانية و تسجيل بيانات العامل للمهن التالية: 101 ريال عماني للعدد من 1-3 عمال ، و 141 ريال عماني للعدد 4 عمال فأكثر للمهن التالية: - عمال المنازل ومن في حكمهم (عامـل منـزل - مربيـة أطفـال - سـائق خـاص - حدائقـي) . - حــارس بنايــة ســكنية. - ممـرض - مســاعد صحــي بالمنــزل - ممرضـة / ممـرض خـاص 141 ريال عماني للعدد من 1-3 عمال ، 241 ريال عماني لعدد 4 عمال فأكثر للمهن التالية: - عامـل زراعـي. - مربـي إبـل - مربـي مـواشي . - سـائس خيـل - حذاء خيول - فارس. - حــارس بنايــة ســكنية. 201 ريال عماني للمهن التالية: - صياد حرفي.,,الكتروني,الموافقة من يوم إلى فترة لا تتجــاوز عشــرة أيــام كحد أقصى شرط استيفاء الاشتراطات و المستندات الواردة في دليل الخدمات .,,,,بوابة الخدمات الإلكترونية - الموقع الإلكتروني مكاتب سند,,+968 80077000,www.mol.gov.om,[1] الدخول على بوابة الخدمات الإلكترونية لخدمات الأفراد واختيار خدمة إصدار تصاريح مزاولة العمل الخاصة (الأفراد) ، وذلك باستخدام قاريء البطاقة الشخصية أو الهاتف النقال المدعمة بخاصية التصديق الإلكتروني. || [2] تعبئة البيانات المطلوبة لاستقدام قوى عاملة غير عمانية وتتضمن مكتب العمل ، عدد القوى العاملة والمهنة ، و الموقع الجغرافي لمزاولة العمل . || [3] رفع نسخ من الوثائق المطلوبة || [4] سيقوم موظف الوزارة بمراجعة الطلب و اتخاذ القرار بشأنه سواء قبول أو رفض أو طلب تحديث للطلب. || [5] سيقوم النظام بإرسال إشعار عبر الرسائل النصية القصيرة والبريد الالكتروني مقدم الطلب حسب حالة الطلب. || [6] بعد اعتماد الطلب ، يجب على مقدم الطلب دفع الرسوم إلكترونياً. || [7] يمكن لمقدم الطلب طباعة الموافقة المبدئية لتصريح العمل والتوجه إلى شرطة عمان السلطانية لاستكمال إجراءات إصدار التأشيرة.,,7,,https://www.mol.gov.om/ManpowerAllEServices/Details/Private-Work-Permit-individuals-290
100300,تعديل عقد العمل للقوى العاملة غير العمانية (المنشآت),Amend Work Contract,وزارة العمل,Ministry of Labour,124,,,من الحكومة إلى قطاع الأعمال(G2B),خدمات القوى العاملة الغير عمانية > تعديل عقد العمل للقوى العاملة غير العمانية (المنشآت),خدمة تعديل عقد العمل للقوى العاملة غير العمانية هي خدمة الكترونية تمكن أصحاب العمل تعديل بيانات عقود العمل المسجلة للعاملين لديهم .,An electronic service that allows employers to amend registered work contract details for their non-Omani employees.,,,البطاقة المدنية لصاحب العمل ; جواز سفر العامل غير العماني ; عقد العمل الأصلي ; إشعار التعديل الموقّع من الطرفين,Employer's Civil ID ; Non-Omani employee's passport ; Original employment contract ; Signed amendment notice from both parties,5 ريال لتعديل بيانات الأجور والعلاوات فقط,,الكتروني,- خدمة ذاتية,,,,بوابة الخدمات الإلكترونية - الموقع الإلكتروني مكاتب سند,,+968 80077000,www.mol.gov.om,,,0,,https://www.mol.gov.om/ManpowerAllEServices/Details/Amend-Work-Contract-300
100301,قبول عقد العمل للقوى العاملة غير العمانية (الأفراد),Employment Contract Acceptance,وزارة العمل,Ministry of Labour,124,,,"من الحكومة إلى قطاع الأعمال(G2B),من الحكومة الى الأفراد(G2C)",خدمات القوى العاملة > قبول عقد العمل للقوى العاملة غير العمانية (الأفراد),خدمة قبول عقد العمل للقوى العاملة غير العمانية هي خدمة الكترونية تسمح للعامل (الطرف الثاني) الإطلاع والموافقة على العقد المسجل من قبل أصحاب العمل (الطرف الأول) .,An electronic service that allows a non-Omani worker (the second party) to view and accept an employment contract registered by their employer (the first party).,,,جواز السفر ; البطاقة المدنية (إذا كانت متوفرة) ; رقم عقد العمل ; إثبات تسجيل العقد من قبل صاحب العمل,Passport ; Civil ID (if available) ; Employment contract number ; Proof of contract registration by the employer,لا توجد .,,الكتروني,- خدمة ذاتية,,,,بوابة الخدمات الإلكترونية - الموقع الإلكتروني مكاتب سند,,+968 80077000,www.mol.gov.om,,,0,,https://www.mol.gov.om/ManpowerAllEServices/Details/Employment-contract-acceptance-301
