ServiceID,ServiceNameAr,ServiceNameEn,EntityAr,EntityEn,EntityID,EntityDepartmentAr,EntityDepartmentEn,Beneficiary,MainService,DescriptionAr,DescriptionEn,SpecialConditionsAr,SpecialConditionsEn,RequiredDocumentsAr,RequiredDocumentsEn,FeesAr,FeesEn,PaymentMethod,AvgTimeTakenAr,AvgTimeTakenEn,WorkingTimeAr,WorkingTimeEn,Channels,InputChannelOthers,CustomerCarePhone,Website,ProcessStepsAr,ProcessStepsEn,NumSteps,AudienceVisitCount,ServiceURL
150010,طلب أرض حكومية,Government Land Request,وزارة الإسكان والتخطيط العمراني,Ministry of Housing and Urban Planning,2210,,,من الحكومة الى الأفراد(G2C),الأراضي,خدمة تتيح للمواطنين التقدم بطلب للحصول على قطعة أرض حكومية ضمن البرامج السكنية المقدمة من وزارة الإسكان والتخطيط العمراني.,A service that allows citizens to apply for a government land plot under housing programs offered by the Ministry of Housing and Urban Planning.,,,البطاقة المدنية ; شهادة الجنسية العمانية ; إثبات الحالة الاجتماعية (شهادة زواج أو طلاق أو وفاة إن وجدت) ; إثبات الدخل الشهري ; شهادة عدم تملك أرض حكومية سابقاً,"Civil ID ; Omani nationality certificate ; Proof of marital status (marriage, divorce, or death certificate, if applicable) ; Proof of monthly income ; Certificate confirming no prior government land ownership",,,الكتروني,,,,,بوابة وزارة الإسكان والتخطيط العمراني (mohup.gov.om),,+968 80000099,mohup.gov.om,,,,,https://mohup.gov.om/ar/e-services?category=%D8%A7%D9%84%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A
150011,طلب أرض سكنية-الخيارات الإسكانية (إختار أرضك),Residential Land Request – Housing Options (Choose Your Land),وزارة الإسكان والتخطيط العمراني,Ministry of Housing and Urban Planning,2210,,,من الحكومة الى الأفراد(G2C),الأراضي,خدمة تتيح للمواطنين طلب أرض سكنية ضمن الخيارات الإسكانية المتاحة من وزارة الإسكان والتخطيط العمراني.,A service that allows citizens to request a residential plot from the available housing options provided by the Ministry of Housing and Urban Planning.,,,البطاقة المدنية ; شهادة الجنسية العمانية ; إثبات الحالة الاجتماعية (شهادة زواج أو طلاق أو وفاة إن وجدت) ; إثبات الدخل أو كشف حساب بنكي لآخر 3 أشهر,"Civil ID ; Omani Nationality Certificate ; Proof of marital status (marriage, divorce, or death certificate, if applicable) ; Income proof or bank statement for the last 3 months",,,الكتروني,,,,,بوابة وزارة الإسكان والتخطيط العمراني (mohup.gov.om),,+968 80000099,mohup.gov.om,,,,,https://mohup.gov.om/ar/e-services?category=%D8%A7%D9%84%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A
150012,طلب أرض سكنية-الخيارات الإسكانية (إستبدل أرضك),Residential Land Request – Housing Options (Land Exchange),وزارة الإسكان والتخطيط العمراني,Ministry of Housing and Urban Planning,2210,,,من الحكومة الى الأفراد(G2C),الأراضي,خدمة تتيح للمواطنين طلب أرض سكنية ضمن خيارات الإسكان المتاحة، مع إمكانية استبدال أرض سابقة يمتلكونها.,"A service that allows citizens to request a residential land plot under available housing options, including the possibility of exchanging an existing land plot they own.",,,البطاقة المدنية ; صك ملكية الأرض المراد استبدالها ; شهادة عدم ممانعة من الجهة المختصة (إن وجدت) ; خطاب طلب استبدال رسمي,Civil ID ; Title deed of the land to be exchanged ; No-objection certificate from the competent authority (if applicable) ; Official land exchange request letter,,,الكتروني,,,,,بوابة وزارة الإسكان والتخطيط العمراني (mohup.gov.om),,+968 80000099,mohup.gov.om,,,,,https://mohup.gov.om/ar/e-services?category=%D8%A7%D9%84%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A
150013,( طلب تسجيل ( إقرار القسمة,Request Registration of Partition Declaration,وزارة الإسكان والتخطيط العمراني,Ministry of Housing and Urban Planning,2210,,,من الحكومة الى الأفراد(G2C),السجل العقاري,خدمة لتسجيل إقرار القسمة العقارية لدى السجل العقاري.,A service to register a real estate partition declaration with the Real Estate Registry.,,,البطاقة المدنية ; صك ملكية العقار الأصلي ; إقرار القسمة الموقع من جميع الأطراف ; تقرير تقسيم معتمد من الجهة المختصة,Civil ID ; Original property title deed ; Signed partition declaration by all parties ; Approved partition report from the competent authority,,,الكتروني,,,,,بوابة وزارة الإسكان والتخطيط العمراني (mohup.gov.om),,+968 80000099,mohup.gov.om,,,,,https://mohup.gov.om/ar/e-services?category=%D8%A7%D9%84%D8%B3%D8%AC%D9%84%20%D8%A7%D9%84%D8%B9%D9%82%D8%A7%D8%B1%D9%8A
150014,طلب إصدار سند ملكية ( تصحيح الاسم ),Request Property Title Deed (Name Correction),وزارة الإسكان والتخطيط العمراني,Ministry of Housing and Urban Planning,2210,,,من الحكومة الى الأفراد(G2C),السجل العقاري,خدمة لتصحيح الاسم المذكور في سند ملكية عقاري موجود بالسجل العقاري.,A service to correct the name stated on an existing property title deed registered in the real estate registry.,,,البطاقة المدنية ; جواز السفر (لغير العمانيين) ; سند الملكية الأصلي ; إثبات الهوية للشخص المطلوب تصحيح اسمه ; طلب مكتوب موضح فيه سبب التصحيح,Civil ID ; Passport (for non-Omanis) ; Original title deed ; Identification proof of the person whose name is to be corrected ; Written request stating the reason for correction,,,الكتروني,,,,,بوابة وزارة الإسكان والتخطيط العمراني (mohup.gov.om),,+968 80000099,mohup.gov.om,,,,,https://mohup.gov.om/ar/e-services?category=%D8%A7%D9%84%D8%B3%D8%AC%D9%84%20%D8%A7%D9%84%D8%B9%D9%82%D8%A7%D8%B1%D9%8A
150015,(طلب إصدار سند ملكية بموجب عقد (المبادلة,Request Property Title Deed for Exchange Contract,وزارة الإسكان والتخطيط العمراني,Ministry of Housing and Urban Planning,2210,,,من الحكومة الى الأفراد(G2C),السجل العقاري,خدمة إصدار سند ملكية عقاري بناءً على عقد مبادلة معتمد.,Service to issue a property title deed based on an approved exchange contract.,,,البطاقة المدنية ; جواز السفر (لغير العمانيين) ; عقد المبادلة المعتمد ; صورة من سند الملكية الأصلي للعقار المُبدَّل ; إقرار كتابي من الطرفين بالموافقة على المبادلة,Civil ID ; Passport (for non-Omanis) ; Approved exchange contract ; Copy of the original title deed of the exchanged property ; Written consent from both parties to the exchange,,,الكتروني,,,,,بوابة وزارة الإسكان والتخطيط العمراني (mohup.gov.om),,+968 80000099,mohup.gov.om,,,,,https://mohup.gov.om/ar/e-services?category=%D8%A7%D9%84%D8%B3%D8%AC%D9%84%20%D8%A7%D9%84%D8%B9%D9%82%D8%A7%D8%B1%D9%8A
150016,(الاطلاع على ملف العقار(لجهة خارج الوزارة,View Real Estate File (External Entity),وزارة الإسكان والتخطيط العمراني,Ministry of Housing and Urban Planning,2210,,,من الحكومة الى الأفراد(G2C),السجل العقاري,خدمة تتيح للجهات الخارجية الاطلاع على ملف العقار المسجل في السجل العقاري.,A service that allows external entities to view the real estate file registered in the real estate registry.,,,البطاقة المدنية أو جواز السفر ; خطاب رسمي من الجهة الطالبة موضح فيه الغرض من الاطلاع ; رقم ملف العقار أو بيانات التحديد الدقيقة للعقار,Civil ID or Passport ; Official letter from the requesting entity stating the purpose of access ; Real estate file number or precise property identification details,,,الكتروني,,,,,بوابة وزارة الإسكان والتخطيط العمراني (mohup.gov.om),,+968 80000099,mohup.gov.om,,,,,https://mohup.gov.om/ar/e-services?category=%D8%A7%D9%84%D8%B3%D8%AC%D9%84%20%D8%A7%D9%84%D8%B9%D9%82%D8%A7%D8%B1%D9%8A
150017,(طلب تسجيل سند ملكية (الوصية,Register a Property Title Deed (Will),وزارة الإسكان والتخطيط العمراني,Ministry of Housing and Urban Planning,2210,,,من الحكومة الى الأفراد(G2C),السجل العقاري,خدمة لتسجيل سند ملكية عقاري بناءً على وصية قانونية.,Service to register a property title deed based on a legal will.,,,البطاقة المدنية للموصي والموصى له ; صك الوصية المعتمد من المحكمة أو الجهة المختصة ; سند الملكية الأصلي أو إثبات الملكية ; شهادة وفاة الموصي (إن وجدت),Civil ID of the testator and beneficiary ; Court- or authority-certified will document ; Original title deed or proof of ownership ; Death certificate of the testator (if applicable),,,الكتروني,,,,,بوابة وزارة الإسكان والتخطيط العمراني (mohup.gov.om),,+968 80000099,mohup.gov.om,,,,,https://mohup.gov.om/ar/e-services?category=%D8%A7%D9%84%D8%B3%D8%AC%D9%84%20%D8%A7%D9%84%D8%B9%D9%82%D8%A7%D8%B1%D9%8A
150018,الاطلاع على ملف العقار (لجهة داخل الوزارة),View Real Estate File (Internal Ministry Use),وزارة الإسكان والتخطيط العمراني,Ministry of Housing and Urban Planning,2210,,,من الحكومة الى الأفراد(G2C),السجل العقاري,خدمة تتيح لموظفي وزارة الإسكان والتخطيط العمراني الاطلاع على ملف العقار المُسجَّل في السجل العقاري.,A service that allows Ministry of Housing and Urban Planning staff to view the registered real estate file in the real estate registry.,,,البطاقة المدنية ; رقم العقار أو اسمه ; صلاحية الوصول الداخلية للنظام,Civil ID ; Property number or name ; Internal system access authorization,,,الكتروني,,,,,بوابة وزارة الإسكان والتخطيط العمراني (mohup.gov.om),,+968 80000099,mohup.gov.om,,,,,https://mohup.gov.om/ar/e-services?category=%D8%A7%D9%84%D8%B3%D8%AC%D9%84%20%D8%A7%D9%84%D8%B9%D9%82%D8%A7%D8%B1%D9%8A
150019,تسجيل عقد البيع للشركات,Register Sales Contract for Companies,وزارة الإسكان والتخطيط العمراني,Ministry of Housing and Urban Planning,2210,,,من الحكومة الى الأفراد(G2C),السجل العقاري,خدمة تسجيل عقد بيع عقاري مبرم بين شركة وطرف آخر لدى السجل العقاري.,Service to register a real estate sales contract concluded between a company and another party with the Real Estate Registry.,,,البطاقة المدنية للمسؤول القانوني عن الشركة ; جواز سفر المسؤول القانوني (إذا كان أجنبياً) ; سند الملكية أو الصك العقاري الأصلي ; السجل التجاري للشركة ; صك التفويض الرسمي إذا كان التوقيع نيابة عن الشركة,Civil ID of the company’s authorized legal representative ; Passport of the authorized legal representative (if foreign) ; Original title deed or property document ; Company commercial registration ; Official power of attorney if signing on behalf of the company,,,الكتروني,,,,,بوابة وزارة الإسكان والتخطيط العمراني (mohup.gov.om),,+968 80000099,mohup.gov.om,,,,,https://mohup.gov.om/ar/e-services?category=%D8%A7%D9%84%D8%B3%D8%AC%D9%84%20%D8%A7%D9%84%D8%B9%D9%82%D8%A7%D8%B1%D9%8A
150020,طلب نقل رهن العقار,Request Property Mortgage Transfer,وزارة الإسكان والتخطيط العمراني,Ministry of Housing and Urban Planning,2210,,,من الحكومة الى الأفراد(G2C),السجل العقاري,خدمة لطلب نقل الرهن العقاري من طرف إلى آخر وفق الأنظمة المعمول بها.,Service to request the transfer of a property mortgage from one party to another in accordance with applicable regulations.,,,البطاقة المدنية للمُقرض والمُستفيد ; البطاقة المدنية أو جواز السفر للمالك الحالي للعقار ; صك الملكية العقارية ; عقد الرهن الأصلي ; موافقة الجهة المرهونة (إن وجدت),Civil ID of the lender and beneficiary ; Civil ID or passport of the current property owner ; Real estate title deed ; Original mortgage contract ; Consent of the mortgaged entity (if applicable),,,الكتروني,,,,,بوابة وزارة الإسكان والتخطيط العمراني (mohup.gov.om),,+968 80000099,mohup.gov.om,,,,,https://mohup.gov.om/ar/e-services?category=%D8%A7%D9%84%D8%B3%D8%AC%D9%84%20%D8%A7%D9%84%D8%B9%D9%82%D8%A7%D8%B1%D9%8A
150021,( طلب تسجيل سند ملكية (الوقف,Request Registration of Waqf Property Title Deed,وزارة الإسكان والتخطيط العمراني,Ministry of Housing and Urban Planning,2210,,,من الحكومة الى الأفراد(G2C),السجل العقاري,خدمة لتسجيل سند ملكية عقار وقفي لدى السجل العقاري.,Service to register a title deed for a waqf (endowment) property with the real estate registry.,,,البطاقة المدنية للمُوقِف أو نائبه الشرعي ; صك الوقف الأصلي أو قرار التخصيص من الجهة المختصة ; وثائق إثبات الملكية السابقة للعقار (إن وجدت) ; تقرير فني معتمد عن العقار من بلدية أو جهة مختصة,Civil ID of the waqf founder (waqif) or their legal representative ; Original waqf deed or official allocation decision from the competent authority ; Previous property ownership documents (if available) ; Approved technical report on the property from the municipality or competent authority,,,الكتروني,,,,,بوابة وزارة الإسكان والتخطيط العمراني (mohup.gov.om),,+968 80000099,mohup.gov.om,,,,,https://mohup.gov.om/ar/e-services?category=%D8%A7%D9%84%D8%B3%D8%AC%D9%84%20%D8%A7%D9%84%D8%B9%D9%82%D8%A7%D8%B1%D9%8A
150022,طلب إصدار سند ملكية (بموجب إلغاء عقد انتفاع),Request Property Title Deed (Based on Cancellation of Usufruct Contract),وزارة الإسكان والتخطيط العمراني,Ministry of Housing and Urban Planning,2210,,,من الحكومة الى الأفراد(G2C),السجل العقاري,خدمة تتيح للمستفيد طلب إصدار سند ملكية عقار بعد إلغاء عقد انتفاع.,A service that allows the beneficiary to request a property title deed following the cancellation of a usufruct contract.,,,البطاقة المدنية ; صورة من عقد الانتفاع الأصلي ; وثيقة إلغاء عقد الانتفاع المعتمدة ; إفادة من الجهة المختصة بإنهاء الانتفاع,Civil ID ; Copy of the original usufruct contract ; Official document certifying cancellation of the usufruct contract ; Certification from the competent authority confirming termination of usufruct,,,الكتروني,,,,,بوابة وزارة الإسكان والتخطيط العمراني (mohup.gov.om),,+968 80000099,mohup.gov.om,,,,,https://mohup.gov.om/ar/e-services?category=%D8%A7%D9%84%D8%B3%D8%AC%D9%84%20%D8%A7%D9%84%D8%B9%D9%82%D8%A7%D8%B1%D9%8A
150023,طلب إصدار سند ملكية بموجب عقد الانتفاع,Request Issuance of Title Deed under a Usufruct Contract,وزارة الإسكان والتخطيط العمراني,Ministry of Housing and Urban Planning,2210,,,من الحكومة الى الأفراد(G2C),السجل العقاري,خدمة تتيح للمستفيد طلب إصدار سند ملكية عقاري استنادًا إلى عقد انتفاع ساري المفعول.,A service that allows the beneficiary to request the issuance of a real estate title deed based on a valid usufruct contract.,,,البطاقة المدنية ; عقد الانتفاع الأصلي ; صك الملكية السابق (إن وُجد) ; وثيقة التفويض (إذا كان الطلب نيابة عن مالك) ; رقم الحساب البنكي للمستفيد,Civil ID ; Original usufruct contract ; Previous title deed (if available) ; Power of attorney (if applying on behalf of the owner) ; Beneficiary's bank account number,,,الكتروني,,,,,بوابة وزارة الإسكان والتخطيط العمراني (mohup.gov.om),,+968 80000099,mohup.gov.om,,,,,https://mohup.gov.om/ar/e-services?category=%D8%A7%D9%84%D8%B3%D8%AC%D9%84%20%D8%A7%D9%84%D8%B9%D9%82%D8%A7%D8%B1%D9%8A
150024,طلب الحجز على العقار,Property Seizure Request,وزارة الإسكان والتخطيط العمراني,Ministry of Housing and Urban Planning,2210,,,من الحكومة الى الأفراد(G2C),السجل العقاري,خدمة تتيح للمستفيد تقديم طلب حجز على عقار معين وفق الأنظمة والإجراءات المعمول بها.,A service that allows beneficiaries to submit a request to place a seizure on a specific property in accordance with applicable regulations and procedures.,,,البطاقة المدنية ; صك ملكية العقار المطلوب الحجز عليه ; هوية الجهة المُقدِّمة للطلب (إذا كانت جهة رسمية) ; إثبات السبب القانوني للحجز (مثل حكم قضائي أو أمر تنفيذي),"Civil ID ; Title deed of the property subject to seizure ; Identification of the requesting authority (if official entity) ; Legal basis for seizure (e.g., court judgment or enforcement order)",,,الكتروني,,,,,بوابة وزارة الإسكان والتخطيط العمراني (mohup.gov.om),,+968 80000099,mohup.gov.om,,,,,https://mohup.gov.om/ar/e-services?category=%D8%A7%D9%84%D8%B3%D8%AC%D9%84%20%D8%A7%D9%84%D8%B9%D9%82%D8%A7%D8%B1%D9%8A
150025,طلب تسجيل حكم نهائي على العقار,Request Registration of Final Court Judgment on Real Estate,وزارة الإسكان والتخطيط العمراني,Ministry of Housing and Urban Planning,2210,,,من الحكومة الى الأفراد(G2C),السجل العقاري,خدمة لتسجيل حكم قضائي نهائي على عقار في السجل العقاري.,A service to register a final court judgment on real estate in the real estate registry.,,,البطاقة المدنية ; صك الحكم القضائي النهائي الأصلي أو نسخة مصدقة منه ; سند ملكية العقار أو رقم التسجيل العقاري ; وثيقة تفويض (إذا كان الطلب نيابة عن مالك),Civil ID ; Original final court judgment or certified copy thereof ; Title deed of the property or real estate registration number ; Power of attorney (if applying on behalf of the owner),,,الكتروني,,,,,بوابة وزارة الإسكان والتخطيط العمراني (mohup.gov.om),,+968 80000099,mohup.gov.om,,,,,https://mohup.gov.om/ar/e-services?category=%D8%A7%D9%84%D8%B3%D8%AC%D9%84%20%D8%A7%D9%84%D8%B9%D9%82%D8%A7%D8%B1%D9%8A
150026,طلب تسجيل سند ملكية ( حق الإرث ),Request Property Title Registration (Inheritance Right),وزارة الإسكان والتخطيط العمراني,Ministry of Housing and Urban Planning,2210,,,من الحكومة الى الأفراد(G2C),السجل العقاري,خدمة لتسجيل سند ملكية عقار في السجل العقاري بناءً على حق الإرث.,A service to register a property title in the real estate registry based on inheritance rights.,,,البطاقة المدنية للمورِّث والوارثين ; شهادة الوفاة ; صك الحصر الشرعي أو حكم المحكمة المُقرِّر للإرث ; وثائق الملكية الأصلية للعقار,Civil ID of the deceased and heirs ; Death certificate ; Legal inheritance certificate (Hajr) or court judgment confirming inheritance ; Original property ownership documents,,,الكتروني,,,,,بوابة وزارة الإسكان والتخطيط العمراني (mohup.gov.om),,+968 80000099,mohup.gov.om,,,,,https://mohup.gov.om/ar/e-services?category=%D8%A7%D9%84%D8%B3%D8%AC%D9%84%20%D8%A7%D9%84%D8%B9%D9%82%D8%A7%D8%B1%D9%8A
